id;siren;nic;l1_normalisee;l2_normalisee;l3_normalisee;l4_normalisee;l5_normalisee;l6_normalisee;l7_normalisee;numvoie;typvoie;libvoie;codpos;libcom;apet700;libtefet;adr_mail
5441686;492060413;00035;"MONSIEUR IMANOL MENA MAURIZ";;"RESIDENCE MAJESTIC";"5 AVENUE DE LA REINE VICTORIA";;"64200 BIARRITZ";FRANCE;5;AV;"DE LA REINE VICTORIA";64200;BIARRITZ;8690E;"0 salarié";
5450036;492210687;00017;"SANDRINE SARL";"GIL DEN CAFE";;"51 RUE DE FLEURUS";;"76600 LE HAVRE";FRANCE;51;RUE;"DE FLEURUS";76600;"LE HAVRE";5610A;"3 à 5 salariés";
5457289;492341797;00024;"C J L";"JEAN LOUIS DAVID";;"50 RUE GASTON DOUMERGUE";;"31170 TOURNEFEUILLE";FRANCE;50;RUE;"GASTON DOUMERGUE";31170;TOURNEFEUILLE;9602A;"3 à 5 salariés";
5457533;492345350;00036;"ARABESQUE DECORATION";;"CHEMIN DE BAIGNE PIEDS";"135 RUE DES JONCS DES BOIS";;"84000 AVIGNON";FRANCE;135;RUE;"DES JONCS DES BOIS";84000;AVIGNON;4334Z;"6 à 9 salariés";
5484604;492811260;00016;"SARL RAMAN";"SOHANA PUNJAB";;"76 RUE DES PYRENEES";;"75020 PARIS";FRANCE;76;RUE;"DES PYRENEES";75020;"PARIS 20";5610A;"6 à 9 salariés";
5492940;492951306;00033;"DUPONT SOLUTIONS FRANCE SAS";;;"RUE LEON PATOUX";;"51100 REIMS";FRANCE;;RUE;"LEON PATOUX";51100;REIMS;4675Z;"1 ou 2 salariés";
5492941;492951306;00058;"DUPONT SOLUTIONS FRANCE SAS";;;"LIEU DIT LA CROCHERE";;"61100 FLERS";FRANCE;;;"ZI DE LA CROCHERE";61100;FLERS;4675Z;"1 ou 2 salariés";
5492942;492951306;00108;"DUPONT SOLUTIONS FRANCE SAS";;;"1 RUE DES PIPETS";;"76220 GOURNAY EN BRAY";FRANCE;1;RUE;"DES PIPETS";76220;"GOURNAY EN BRAY";5210B;"0 salarié";
5492943;492951306;00124;"DUPONT SOLUTIONS (FRANCE) SAS";;;"22 RUE BRUNEL";;"75017 PARIS 17";;22;RUE;BRUNEL;75017;"PARIS 17";4675Z;"0 salarié";
5494467;492977236;00024;"SARL BALLAY GIRARDET";"INNOV IMMOBILIER PARLONS D IMPOTS";;"24 AVENUE FONTAINE ARGENT";;"25000 BESANCON";FRANCE;24;AV;"FONTAINE ARGENT";25000;BESANCON;6831Z;"3 à 5 salariés";
5494468;492977236;00032;"SARL BALLAY GIRARDET";"INNOV IMMOBILIER";;"9 B RUE DE BESANCON";;"39100 DOLE";FRANCE;9;RUE;"DE BESANCON";39100;DOLE;6831Z;"0 salarié";
5495880;492998646;00029;"NEW CONCEPT 95";;;"7 RUE DE VERDUN";;"95320 ST LEU LA FORET";FRANCE;7;RUE;"DE VERDUN";95320;"SAINT LEU LA FORET";4332A;"0 salarié";
5502075;493106751;00032;"GCL ASSOCIES CABINET BELLEGARDE";"CENTRE JORLIS";"RESIDENCE PHAROS";"7 B RUE DU PONT DE L AVEUGLE";;"64600 ANGLET";FRANCE;7;RUE;"DU PONT DE L AVEUGLE";64600;ANGLET;6920Z;"3 à 5 salariés";
5506089;493174882;00024;"FASHION CONSULTING AND TRADING";"FASHION CONSULTING AND TRANSACTION";;"68 BOULEVARD DE PORT ROYAL";;"75005 PARIS";FRANCE;68;BD;"DE PORT ROYAL";75005;"PARIS 5";7022Z;"3 à 5 salariés";
5507477;493198014;00018;"DEMIR BAT";;;"279 AVENUE JEAN JAURES";;"93700 DRANCY";FRANCE;279;AV;"JEAN JAURES";93700;DRANCY;4120A;"3 à 5 salariés";
5508793;493219422;00018;"MADAME SARAH ATTAL";"A VOUS DE VOIR";;"135 RUE ORDENER";;"75018 PARIS";FRANCE;135;RUE;ORDENER;75018;"PARIS 18";4778A;"1 ou 2 salariés";
5513039;493290944;00013;"EURE K PROPRETE SERVICES";;;"2 RUE JACQUES CARTIER";;"33290 BLANQUEFORT";FRANCE;2;RUE;"JACQUES CARTIER";33290;BLANQUEFORT;8122Z;"50 à 99 salariés";
5520893;493415764;00049;"SPRING CONSULTANT";;;"22 ROUTE DE LAUNAGUET";;"31200 TOULOUSE";FRANCE;22;RTE;"DE LAUNAGUET";31200;TOULOUSE;6202A;"6 à 9 salariés";
5542906;493799365;00017;"AVANTAGES SERVICES";;;"621 RUE PIERRE AUGUSTE ROIRET";;"69290 CRAPONNE";FRANCE;621;AV;"PIERRE AUGUSTE ROIRET";69290;CRAPONNE;8810A;"1 ou 2 salariés";
5551876;493956478;00017;"EURO PAYSAGE SERVICES";;;"21 RUE DOUDEAUVILLE";;"75018 PARIS";FRANCE;21;RUE;DOUDEAUVILLE;75018;"PARIS 18";8130Z;"10 à 19 salariés";
5555367;494016835;00014;"HB CONCEPTS";;;"13 RUE EMILE DECORPS";;"69100 VILLEURBANNE";FRANCE;13;RUE;"EMILE DECORPS";69100;VILLEURBANNE;7111Z;"3 à 5 salariés";
5555368;494016835;00022;"ISLARUN CENTRE D AFFAIRES";"HB CONCEPTS";;"ROUTE DE SAVANNAH";;"97460 ST PAUL";FRANCE;;RTE;"DE SAVANNAH";97460;"SAINT PAUL";7111Z;"1 ou 2 salariés";
5564515;494182496;00013;"MRJ ROQUES";;;"8 ALLEE DE FRAIXINET";;"31120 ROQUES";FRANCE;8;ALL;"DE FRAIXINET";31120;ROQUES;5610C;"10 à 19 salariés";
5573750;494345408;00046;"P A B CONSEIL";;;"18 RUE SOUFFLOT";;"75005 PARIS";FRANCE;18;RUE;SOUFFLOT;75005;"PARIS 5";8299Z;"0 salarié";
5591970;494664303;00026;"MONSIEUR CHRISTIAN JAFFRES";;;"7 RUE BARBES";;"29200 BREST";FRANCE;7;RUE;BARBES;29200;BREST;4322A;"0 salarié";
5602869;494856222;00034;"MADAME VALERIE FERRARO";C;"NICE EUROPE BATIMENT";"15 RUE ALBERTI";;"06000 NICE";FRANCE;15;RUE;ALBERTI;06000;NICE;8621Z;"0 salarié";
5603896;494876584;00017;"LYCEE KEBAB";CAN;;"18 BOULEVARD THIERS";;"21000 DIJON";FRANCE;18;BD;THIERS;21000;DIJON;5610C;"6 à 9 salariés";
5616787;495102477;00017;LECOTEAUMOBILE;;;"3 B AVENUE PARMENTIER";;"42120 LE COTEAU";FRANCE;3;AV;PARMENTIER;42120;"LE COTEAU";4511Z;"1 ou 2 salariés";
5626859;495278723;00012;"CO FI DEV";;;"1619 AVENUE DE L AMANDIER";MONTFAVET;"84140 AVIGNON";FRANCE;1619;AV;"DE L AMANDIER";84000;AVIGNON;6420Z;"3 à 5 salariés";
5629348;495328080;00017;"LADY MOVING";"OPERA SPORT";;"18 RUE JOSEPH SERLIN";;"69001 LYON";FRANCE;18;RUE;"JOSEPH SERLIN";69001;"LYON 1ER";9313Z;"3 à 5 salariés";
5629349;495328080;00025;"LADY MOVING";"OPERA SPORT";;"42 RUE D ALSACE";;"69100 VILLEURBANNE";FRANCE;42;RUE;"D ALSACE";69100;VILLEURBANNE;9313Z;"Unités non employeuses";
5642865;497618116;00022;"A S C";DATARAMA;;"6 IMPASSE BERGERIE";;"06400 CANNES";FRANCE;6;IMP;BERGERIE;06400;CANNES;9604Z;"0 salarié";
5642866;497618116;00030;DATARAMA;"CHEZ KAMELLEON GALERIE NICE EUROPE";;"29 RUE PASTORELLI";;"06000 NICE";FRANCE;29;RUE;PASTORELLI;06000;NICE;7312Z;"0 salarié";
5643987;497640326;00052;SEMF;"JEVISITE JECHOISIS COM";;"7 MAIL ALBERT CAMUS";;"35760 ST GREGOIRE";FRANCE;7;;"MAIL A.CAMUS";35760;"SAINT GREGOIRE";8299Z;"0 salarié";
5675394;498201292;00022;ABCC33;;;"27 AVENUE GAY LUSSAC";;"33160 ST MEDARD EN JALLES";FRANCE;27;RUE;"GAY LUSSAC";33160;"SAINT MEDARD EN JALLES";4322B;"1 ou 2 salariés";
5679555;498275312;00029;"HOTEL D ENTREPRISE PETITE HALLE";TECHNOSENS;;"31 RUE GUSTAVE EIFFEL";;"38000 GRENOBLE";FRANCE;31;RUE;"GUSTAVE EIFFEL";38000;GRENOBLE;2790Z;"6 à 9 salariés";
5679556;498275312;00037;TECHNOSENS;;;"6 ALLEE JEAN CHOREL";;"69580 SATHONAY VILLAGE";FRANCE;6;ALL;"JEAN CHOREL";69580;"SATHONAY VILLAGE";2790Z;"0 salarié";
5713120;498874122;00019;SITIM75;;;"78 RUE JOSEPH DE MAISTRE";;"75018 PARIS";FRANCE;78;RUE;"JOSEPH DE MAISTRE";75018;"PARIS 18";6831Z;"0 salarié";
5721333;499023547;00015;"GPH MANAGEMENT";;"ZONE INDUSTRIELLE ST CESAIRE";"620 AVENUE PAVLOV";;"30900 NIMES";FRANCE;620;AV;PAVLOV;30900;NIMES;6430Z;"3 à 5 salariés";
5725681;499103026;00021;"VOYAGES & AFFRETEMENTS";;;"14 RUE FAVART";;"75002 PARIS";FRANCE;14;RUE;FAVART;75002;"PARIS 2";7911Z;"1 ou 2 salariés";
5739587;499344166;00024;"MONSIEUR JEROME NICOLAS";;;"1 RUE YVES COLLET";;"29200 BREST";FRANCE;1;RUE;"YVES COLLET";29200;BREST;6910Z;"1 ou 2 salariés";
5746007;499457232;00027;"CABINET SABINE MATRAN";;;"42 B QUAI DE LA DOUANE";;"29200 BREST";FRANCE;42;QUAI;"DE LA DOUANE";29200;BREST;6920Z;"6 à 9 salariés";
5756557;499649440;00025;"HTMI SARL";;;"171 ROUTE DE BEZONS";;"78420 CARRIERES SUR SEINE";FRANCE;171;RTE;"DE BEZONS";78420;"CARRIERES SUR SEINE";4332A;"0 salarié";
5762805;499761393;00010;"L J C CONSEILS";"CHEZ MME SIGONNEAU";;"75 RUE ANDRE JOINEAU";;"93310 LE PRE ST GERVAIS";FRANCE;75;RUE;"ANDRE JOINEAU";93310;"LE PRE SAINT GERVAIS";6920Z;"3 à 5 salariés";
5772421;499929719;00015;"BORA ART & COIFFURE";"54 R DU CAPITAINE DREYFUS ANCIENNEMENT";"MONTREUIL SOUS BOIS";"54 RUE DU CAPITAINE DREYFUS";;"93100 MONTREUIL";FRANCE;54;RUE;"DU GENERAL GALLIENI";93100;"MONTREUIL SOUS BOIS";9602A;"1 ou 2 salariés";
5783663;500128384;00020;"OLIVES SALAMI ET CIE";;;"22 RUE DU POTEAU";;"75018 PARIS";FRANCE;22;RUE;"DU POTEAU";75018;"PARIS 18";4729Z;"3 à 5 salariés";
5811056;500619192;00023;"MONSIEUR PIERRE BOUYSSET";;;"57 RUE AMIRAL COURBET";;"76600 LE HAVRE";FRANCE;57;RUE;"DE L AMIRAL COURBET";76600;"LE HAVRE";7111Z;"Unités non employeuses";
5813190;500655675;00030;PLAKISODECO;"LA SYMPHONIE DES MATIERES";"ZONE INDUSTRIELLE LES AUBUIS";"96 B RUE DES CICOTTEES";;"37550 ST AVERTIN";FRANCE;96;RUE;"DES CICOTTEES";37550;"SAINT AVERTIN";4331Z;"0 salarié";
5818555;500750112;00038;"PARTNERING 3 0";;;"4 RUE DU LENDEMAIN";;"95800 CERGY";FRANCE;4;RUE;"DU LENDEMAIN";95800;CERGY;6202A;"20 à 49 salariés";
5826089;500883343;00021;"PEER TECH HD QUALI";;;"12 RUE DE DOMREMY";;"75013 PARIS";FRANCE;12;RUE;"DE DOMREMY";75013;"PARIS 13";6202A;"6 à 9 salariés";
5850781;501324479;00010;"LOUKA KING";;;"25 RUE TRONCHET";;"75008 PARIS";FRANCE;25;RUE;TRONCHET;75008;"PARIS 8";4690Z;"3 à 5 salariés";
5870222;501644926;00021;"CIELEOS ENERGIE";CIELEOS;;"89 AVENUE DE VERDUN";;"56000 VANNES";FRANCE;89;AV;"DE VERDUN";56000;VANNES;4322B;"0 salarié";
5870923;501658801;00029;"JEAN MICHEL SARL THORAL";;;"28 RUE DE L ABATTOIR";;"42120 LE COTEAU";FRANCE;28;RUE;"DE L ABATTOIR";42120;"LE COTEAU";4331Z;"3 à 5 salariés";
5873729;501705719;00026;"O PASTA";;;"74 RUE DU GARDE CHASSE";;"93260 LES LILAS";FRANCE;74;RUE;"DU GARDE CHASSE";93260;"LES LILAS";4772A;"1 ou 2 salariés";
5873730;501705719;00034;"O PASTA";"ANGLE DU 38";"RUE SAINT ANTOINE";"1 RUE DE BIRAGUE";;"75004 PARIS";FRANCE;1;RUE;"DE BIRAGUE";75004;"PARIS 4";4772A;"3 à 5 salariés";
5877565;501767719;00013;"SECURITE PRESTIGE";;;"18 AVENUE DES CHAMPS ELYSEES";;"75008 PARIS";FRANCE;18;AV;"DES CHAMPS ELYSEES";75008;"PARIS 8";8010Z;"Unités non employeuses";
5877566;501767719;00047;"SECURITE PRESTIGE";;;"9 RUE CHALGRIN";;"75116 PARIS";FRANCE;9;RUE;CHALGRIN;75116;"PARIS 16";8010Z;"20 à 49 salariés";
5885730;501908644;00047;"C2I CONSEILS";"JR CONSEILS";;"60 GRAND RUE";;"30230 BOUILLARGUES";FRANCE;60;;"GRAND RUE";30230;BOUILLARGUES;6831Z;"3 à 5 salariés";
5885731;501908644;00054;"C2I CONSEILS";"JR CONSEILS";;"2 RUE DES ALPILLES";;"30128 GARONS";FRANCE;2;RUE;"DES ALPILLES";30128;GARONS;6831Z;"0 salarié";
5889948;501984546;00033;"GROUPE MAORI SAS";;;"16 RUE MEDERIC";;"75017 PARIS";FRANCE;16;RUE;MEDERIC;75017;"PARIS 17";7112B;"6 à 9 salariés";
5899750;502155716;00017;"BISTROT DE L OEUVRE";"RESTO B 56";;"56 B RUE DE CLICHY";;"75009 PARIS";FRANCE;56;RUE;"DE CLICHY";75009;"PARIS 9";5610A;"3 à 5 salariés";
5914370;502412844;00016;"LES PANORAMAS";;;"10 RUE SAINT MARC";;"75002 PARIS";FRANCE;10;RUE;"SAINT MARC";75002;"PARIS 2";6420Z;"1 ou 2 salariés";
5927469;502645039;00020;"LE RESTORIGINAL";FC;;"267 ROUTE DE GRAY";;"21850 ST APOLLINAIRE";FRANCE;267;CRS;"DE GRAY";21850;"SAINT APOLLINAIRE";5610C;"3 à 5 salariés";
5940253;502868854;00022;GMBOCC;"EUROTEC INGENIERIE";"118 BIS ET TER";"118 B RUE DE SILLY";;"92100 BOULOGNE BILLANCOURT";FRANCE;118;RUE;"DE SILLY";92100;"BOULOGNE BILLANCOURT";7112B;"3 à 5 salariés";
5940866;502880768;00010;"LA BLANCHE HERMINE";"MONSIEUR SEBASTIEN COCHERIL";;"15 RUE MANDRON";;"33000 BORDEAUX";FRANCE;15;RUE;MANDRON;33000;BORDEAUX;5610A;"1 ou 2 salariés";
5942114;502904303;00018;"ARCADE STUDIO PRESSE";;;"10 RUE SAINT MARC";;"75002 PARIS";FRANCE;10;RUE;"SAINT MARC";75002;"PARIS 2";5814Z;"1 ou 2 salariés";
5960261;503227886;00010;ENOLYA;ODYSSEE;;"4 AVENUE DE CAMBRIDGE";;"14200 HEROUVILLE ST CLAIR";FRANCE;4;AV;"DE CAMBRIDGE";14200;"HEROUVILLE SAINT CLAIR";7112B;"Unités non employeuses";
5963720;503289746;00011;"BAT GUTTEN RENOV";;;"58 AVENUE DE WAGRAM";;"75017 PARIS";FRANCE;58;AV;"DE WAGRAM";75017;"PARIS 17";4339Z;"0 salarié";
5967191;503348831;00010;"MONSIEUR PHILIPPE FOSSE";;;"21 RUE GAMBETTA";;"42400 ST CHAMOND";FRANCE;21;RUE;GAMBETTA;42400;"SAINT CHAMOND";7111Z;"3 à 5 salariés";
5967192;503348831;00044;"MONSIEUR PHILIPPE FOSSE";;;"LE DACHON";;"42110 SALT EN DONZY";FRANCE;;;;42110;"SALT EN DONZY";3511Z;"0 salarié";
5968891;503379513;00024;JUNOT;SALSA;;"110 AVENUE DE VILLIERS";;"75017 PARIS";FRANCE;110;AV;"DE VILLIERS";75017;"PARIS 17";6831Z;"3 à 5 salariés";
5968892;503379513;00032;"JUNOT INVESTISSEMENTS";SALSA;;"2 AVENUE DE VILLIERS";;"75017 PARIS";FRANCE;2;AV;"DE VILLIERS";75017;"PARIS 17";6831Z;"1 ou 2 salariés";
5969806;503395691;00010;"TROUILLOT HERMEL PAYSAGISTES";;;"6 RUE RENE MARTRENCHAR";;"33150 CENON";FRANCE;6;RUE;"RENE MARTRENCHAR";33150;CENON;7112B;"3 à 5 salariés";
5986152;503682189;00017;"MISTER CLEAN SN";;;"14 AVENUE EMILE ZOLA";;"75015 PARIS";FRANCE;14;AV;"EMILE ZOLA";75015;"PARIS 15";8121Z;"10 à 19 salariés";
5989069;503733503;00026;"GENERAL PEINTURE SERVICES";;;"31 RUE DE CONSTANTINOPLE";;"75008 PARIS";FRANCE;31;RUE;"DE CONSTANTINOPLE";75008;"PARIS 8";4334Z;"3 à 5 salariés";
5993314;503809659;00017;"LIBRAIRIE LA FONTAINE AUX LIVRES";"LA FONTAINE AUX LIVRES";;"4 RUE VOLTAIRE";;"91120 PALAISEAU";FRANCE;4;RUE;VOLTAIRE;91120;PALAISEAU;4761Z;"6 à 9 salariés";
5997983;503886525;00016;"MBA INSTITUTE";;;"14 RUE DE PRONY";;"75017 PARIS";FRANCE;14;RUE;"DE PRONY";75017;"PARIS 17";8560Z;"100 à 199 salariés";
5998200;503892820;00021;"DS PAVAGE";;;"18 AVENUE DE LA SOMME";;"33700 MERIGNAC";FRANCE;18;AV;"DE LA SOMME";33700;MERIGNAC;4399C;"3 à 5 salariés";
6018938;504254921;00019;"HELIADE OPT FORMAT HELIADE OPT CONSUL";"HELIADE OPTIONS";;"14 B ALLEE ODILON REDON";;"33160 ST AUBIN DE MEDOC";FRANCE;14;ALL;"ODILON REDON";33160;"SAINT AUBIN DE MEDOC";7022Z;"0 salarié";
6024683;504359068;00021;"MILL VALLEY PRODUCTION";"SARL MILL VALLEY CONNECTION";;"5 AVENUE DES CHASSEURS";;"75017 PARIS";FRANCE;5;AV;"DES CHASSEURS";75017;"PARIS 17";7490B;"0 salarié";
6043904;504697749;00027;"MADAME EMILIE CORRE";;;"2 RUE DE QUIMPER";;"29200 BREST";FRANCE;2;RTE;"DE QUIMPER";29200;BREST;8690D;"0 salarié";
6058331;504943895;00020;"POMPES FUNEBRES C LE COMTE ESPACE FUNE";HURA;;"85 AVENUE PIERRE MENDES FRANCE";;"29000 QUIMPER";FRANCE;85;AV;"PIERRE MENDES FRANCE";29000;QUIMPER;9603Z;"3 à 5 salariés";
6081903;505348342;00021;"OPTIK GENAY";;;"2 RUE DE LA GARE";;"69730 GENAY";FRANCE;2;RUE;"DE LA GARE";69730;GENAY;4778A;"1 ou 2 salariés";
6086043;507381523;00012;"LE CALADOIS";;;"117 RUE DE BELLEVILLE";;"69400 VILLEFRANCHE SUR SAONE";FRANCE;117;RUE;"DE BELLEVILLE";69400;"VILLEFRANCHE SUR SAONE";5610A;"3 à 5 salariés";
6089022;507431294;00010;IMADIS;;;"4 QUAI SAINT ANTOINE";;"69002 LYON";FRANCE;4;QUAI;"SAINT ANTOINE";69002;"LYON 2EME";7010Z;"0 salarié";
6089023;507431294;00028;IMADIS;;;"48 RUE QUIVOGNE";;"69002 LYON";FRANCE;48;RUE;QUIVOGNE;69002;"LYON 2EME";8622A;"6 à 9 salariés";
6107480;507754000;00028;"MLK ET ASSOCIES";;;"141 AVENUE FELIX FAURE";"BP 271";"75015 PARIS";FRANCE;141;AV;"FELIX FAURE";75015;"PARIS 15";6831Z;"0 salarié";
6120992;507982379;00012;"MADAME ANYA HRISTOVA";;;"69 RUE DE PRONY";;"75017 PARIS";FRANCE;69;RUE;"DE PRONY";75017;"PARIS 17";6910Z;"0 salarié";
6138163;508272895;00014;"ESPACE V I P";"S D M R";;"179 RUE DE PARIS";;"93260 LES LILAS";FRANCE;179;RUE;"DE PARIS";93260;"LES LILAS";9602A;"1 ou 2 salariés";
6159282;508636537;00021;"37 41 ETS POLE MEDIA";EASIWARE;;"37 RUE GUIBAL";"BP 20038PEPINI";"13003 MARSEILLE";FRANCE;37;RUE;GUIBAL;13003;"MARSEILLE 3";5829C;"Unités non employeuses";
6159283;508636537;00047;EASIWARE;;;"9 BOULEVARD DE LOUVAIN";;"13008 MARSEILLE";FRANCE;9;BD;"DE LOUVAIN";13008;"MARSEILLE 8";5829C;"10 à 19 salariés";
6159284;508636537;00054;EASIWARE;;;"16 RUE MEDERIC";;"75017 PARIS";FRANCE;16;RUE;MEDERIC;75017;"PARIS 17";5829C;"6 à 9 salariés";
6165303;508739521;00021;ORLAN;"MA COIFFURE & MOI";;"6 ALL DES DEMOISELLES";;"31400 TOULOUSE";;6;ALL;"DES DEMOISELLES";31400;TOULOUSE;9602A;"3 à 5 salariés";
6181025;509006631;00022;ALTHALIA;;;"25 RUE TRONCHET";;"75008 PARIS";FRANCE;25;RUE;TRONCHET;75008;"PARIS 8";7022Z;"0 salarié";
6185912;509091476;00010;"DOLCE VITA";"H Y RELOOKING";;"50 RUE SAINT FERDINAND";;"75017 PARIS";FRANCE;50;RUE;"SAINT FERDINAND";75017;"PARIS 17";9602A;"1 ou 2 salariés";
6189363;509151908;00019;"MONSIEUR REMI ISRAEL";;;"70 RUE MONGE";;"75005 PARIS 5";;70;RUE;MONGE;75005;"PARIS 5";7022Z;"0 salarié";
6194189;509231940;00032;"KARDEL TRANSPORTS ET LOGISTIQUES";"CHEZ YES COPIES ET SERVICES";;"18 AVENUE DES DUCS DE SAVOIE";;"73000 CHAMBERY";FRANCE;18;AV;"DES DUCS DE SAVOIE";73000;CHAMBERY;4941A;"1 ou 2 salariés";
6205639;509428298;00012;"L APPART FITNESS LOGISTIC";;;"42 RUE D ALSACE";;"69100 VILLEURBANNE";FRANCE;42;RUE;"D ALSACE";69100;VILLEURBANNE;9313Z;"Unités non employeuses";
6205640;509428298;00020;"L APPART FITNESS LOGISTIC";;;"673 RUE LOYSON DE CHASTELUS";;"69400 VILLEFRANCHE SUR SAONE";FRANCE;673;RUE;"LOYSON DE CHASTELUS";69400;"VILLEFRANCHE SUR SAONE";9313Z;"3 à 5 salariés";
6205856;509431482;00017;CRIAUD;"THE DUBLINERS";;"28 RUE MATHIEU DONNART";;"29200 BREST";;28;RUE;"MATHIEU DONNART";29200;BREST;5630Z;"6 à 9 salariés";
6206636;509443438;00015;"LE PRINTANIA";;;"1 RUE LAMARTINE";;"78500 SARTROUVILLE";FRANCE;1;RUE;LAMARTINE;78500;SARTROUVILLE;5610A;"3 à 5 salariés";
6208642;509472890;00011;"CFA INSTA";;;"37 B RUE DES 3 BORNES";;"75011 PARIS";FRANCE;37;RUE;"DES TROIS BORNES";75011;"PARIS 11";8532Z;"20 à 49 salariés";
6224940;509735122;00012;"SAS BILY BTK LTDT";;;"4 IMPASSE DE LA FAIENCERIE";;"64100 BAYONNE";FRANCE;4;IMP;"DE LA FAIENCERIE";64100;BAYONNE;6420Z;"3 à 5 salariés";
6235421;509915344;00014;"CABINET PORTIER ET ASSOCIES SARL";;;"13 Q RUE PAUL DEMANGE";;"78290 CROISSY SUR SEINE";FRANCE;13;RUE;"PAUL DEMANGE";78290;"CROISSY SUR SEINE";8299Z;"3 à 5 salariés";
6235422;509915344;00022;"CABINET PORTIER ET ASSOCIES SARL";;;"26 BOULEVARD POISSONNIERE";;"75009 PARIS";FRANCE;26;BD;POISSONNIERE;75009;"PARIS 9";8299Z;"0 salarié";
6239450;509987269;00016;TIERCONSEIL;;;"6 IMPASSE DE LA BISCUITERIE";;"33130 BEGLES";FRANCE;6;IMP;"DE LA BISCUITERIE";33130;BEGLES;6420Z;"0 salarié";
6260611;510350226;00021;"EURL BELLISSIMA";;;"40 ALLEE DU MAS DE VILLE";;"30000 NIMES";FRANCE;40;ALL;"DU MAS DE VILLE";30000;NIMES;9602B;"0 salarié";
6274455;510589484;00029;ASB;;;"10 RUE LEBON";;"75017 PARIS";FRANCE;10;RUE;LEBON;75017;"PARIS 17";4339Z;"6 à 9 salariés";
6274456;510589484;00037;ASB;;;"13 B RUE BECCARIA";;"75012 PARIS";FRANCE;13;RUE;BECCARIA;75012;"PARIS 12";4339Z;"0 salarié";
6280701;510698657;00028;"A PART CA TOUT VA BIEN";;;"2 RUE GABRIEL FAURE";;"33150 CENON";FRANCE;2;RUE;"GABRIEL FAURE";33150;CENON;5911C;"0 salarié";
6280916;510701774;00018;"MONSIEUR OLIVIER COURTOUX";;;"72 AVENUE DE L YSER";;"78800 HOUILLES";FRANCE;72;AV;"DE L YSER";78800;HOUILLES;4932Z;"0 salarié";
6282379;510729155;00034;"FICUS HALL";"SID LEE PARIS";;"12 RUE DU SENTIER";;"75002 PARIS";FRANCE;12;RUE;"DU SENTIER";75002;"PARIS 2";7311Z;"20 à 49 salariés";
6286601;510803166;00030;"LES EDITIONS FEI";;;"1 RUE FREDERIC SAUTON";;"75005 PARIS";FRANCE;1;RUE;"FREDERIC SAUTON";75005;"PARIS 5";5811Z;"1 ou 2 salariés";
6296156;510971120;00025;GATTOPARDO;"K O A M";;"187 COURS EMILE ZOLA";;"69100 VILLEURBANNE";FRANCE;187;CRS;"EMILE ZOLA";69100;VILLEURBANNE;4711B;"1 ou 2 salariés";
6310444;511222069;00011;"SAINT ALGUE";"NAJOUA COIF";;"57 RUE RAYMOND LOSSERAND";;"75014 PARIS";FRANCE;57;RUE;"RAYMOND LOSSERAND";75014;"PARIS 14";9602A;"3 à 5 salariés";
6318554;511367021;00025;"MONSIEUR EMMANUEL KERZULEC";;;"4 RUE CHAMPLAIN";;"29200 BREST";FRANCE;4;RUE;CHAMPLAIN;29200;BREST;5221Z;"0 salarié";
6319249;511381873;00021;"SERMAX TRAVAUX";;"ZAC DE GAROSSOS";"253 RUE DU JUNCASSA";;"31700 BEAUZELLE";FRANCE;253;RUE;"DU JUNCASSA";31700;BEAUZELLE;4334Z;"3 à 5 salariés";
6326460;511513913;00034;"M MICHEL TAMBA MBUMBA SALAMBONGO";;;"24 RUE MORERE";;"75014 PARIS";FRANCE;24;RUE;MORERE;75014;"PARIS 14";6910Z;"0 salarié";
6336745;511697468;00029;SJM;"ART DECO VILLE";;"6 RUE JEAN MARIDOR";;"75015 PARIS";FRANCE;6;RUE;"JEAN MARIDOR";75015;"PARIS 15";4332C;"1 ou 2 salariés";
6338113;511719429;00017;"ANTIQUITES BROCANTES CONSEIL VANESSCHE";;;"24 PARC DE L ECLUSE";;"78290 CROISSY SUR SEINE";FRANCE;24;;"PARC DE L ECLUSE";78290;"CROISSY SUR SEINE";4789Z;"1 ou 2 salariés";
6351145;511949075;00028;EPIPHYTE;;;"13 RUE PONTET LAMARTINE";;"33600 PESSAC";FRANCE;13;RUE;"PONTET LAMARTINE";33600;PESSAC;4399A;"0 salarié";
6367728;512237405;00026;"CARDINAL CAMPUS";;;"42 QUAI RAMBAUD";;"69002 LYON";FRANCE;42;QUAI;RAMBAUD;69002;"LYON 2EME";5520Z;"Unités non employeuses";
6379724;512449265;00028;"COPRODI MEDIA PRIVILEGES";CATRIX;;"6 RUE DE L EGLISE";;"25770 FRANOIS";FRANCE;6;RUE;"DE L EGLISE";25770;FRANOIS;4669C;"3 à 5 salariés";
6389006;512615477;00019;"SCI MAGHRAOUI";;;"31 RUE COLBERT";;"59493 VILLENEUVE D ASCQ";FRANCE;31;RUE;COLBERT;59493;"VILLENEUVE D'ASCQ";6820B;"0 salarié";
6403886;512877788;00012;"MADAME PAULINE LANEE";;;"2 RUE CENTRALE";"BP 70108";"74940 ANNECY LE VIEUX";FRANCE;2;RUE;CENTRALE;74940;"ANNECY LE VIEUX";6910Z;"6 à 9 salariés";
